experiment,image_index,channel,avg_intensity,median_intensity,min_intensity,area,base_name
02112025_Cen-ZF_select_HCT116_session1,64,1,1638.4882704449078,946.0,354,2557913,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,65,0,4382.39794015407,4006.0,1540,2462414,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,65,1,1467.9848832445052,895.0,374,2462414,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,66,0,4621.404759480319,4383.0,1623,2306145,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,66,1,1329.9649133342384,879.0,395,2306145,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,67,0,4634.638188385796,4294.0,1328,2507033,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,67,1,1557.32514730766,836.0,507,2507033,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,68,0,3937.107214739753,3800.0,1340,2355788,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,68,1,1977.4363611619556,1223.0,478,2355788,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,69,0,5770.370507771557,5742.0,1809,1963409,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,69,1,1392.0447780680888,953.0,520,1963409,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,70,0,4507.035421172812,4343.0,1335,2392440,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen9-ZF1a_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,70,1,1135.5507628046314,795.0,353,2392440,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen9-ZF1a_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,71,0,4903.819015834989,4710.0,1549,2328841,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,71,1,1039.6831634666648,815.0,383,2328841,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,72,0,4339.634923760723,4235.0,1336,2237293,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,72,1,1179.0449464653432,894.0,436,2237293,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,73,0,4450.039638828203,4171.0,1342,2417522,02112025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,73,1,636.5996786309446,644.0,338,2417522,02112025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,74,0,4934.574781062691,4742.0,1610,2197824,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,74,1,2500.705786956413,1561.0,555,2197824,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,75,0,4158.053062248067,3833.0,1384,2540111,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,75,1,1323.6272662887566,833.0,437,2540111,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,76,0,3896.933577525311,3636.0,1077,2570120,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,76,1,2358.467017157638,1241.0,460,2570120,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,77,0,3983.135508284388,3713.0,1068,2321773,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen9-ZF1a_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,77,1,762.6172553708446,658.0,350,2321773,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen9-ZF1a_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,78,0,4169.474867458675,3845.0,1328,2320645,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF3a_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,78,1,1221.1653733931398,841.0,476,2320645,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF3a_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,79,0,4571.969340563422,4218.0,1621,2558668,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,79,1,1621.565325377421,1086.0,434,2558668,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,80,0,3345.4802576318707,3166.0,1403,2346089,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,80,1,1141.9592071501115,781.0,372,2346089,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,81,0,3378.708891351712,3193.0,701,2671731,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,81,1,1110.1109819813446,842.0,392,2671731,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,82,0,3818.5550112430865,3478.0,1185,2766591,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,82,1,2721.5224874385026,1039.0,428,2766591,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,83,0,4215.105621316506,3968.0,1272,2169190,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,83,1,3649.448164614851,1583.0,526,2169190,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,84,0,4101.568122636596,3901.0,1462,2473128,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,84,1,2141.5754732468354,1180.0,408,2473128,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,85,0,4068.025402436667,3871.0,1527,2359945,02112025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,85,1,3035.9604287570082,1479.0,479,2359945,02112025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,86,0,4976.921481892038,4882.0,2052,2287060,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,86,1,1236.5932134381071,894.0,389,2287060,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,87,0,3715.5482908617473,3397.0,1130,2551618,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,87,1,1517.9427931817104,951.0,456,2551618,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,88,0,4182.967685351756,3835.0,1368,2652080,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,88,1,1025.6657558089332,779.0,393,2652080,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,89,0,4436.153699234609,4133.0,1347,2554765,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF4b_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,89,1,2743.6840467420298,1405.0,544,2554765,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF4b_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,90,0,3564.238254115073,3310.0,1305,2831481,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,90,1,782.2102977205216,657.0,328,2831481,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,91,0,4069.7620583918088,3899.0,1739,2441607,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,91,1,1286.3064119380708,875.0,457,2441607,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,92,0,3681.5114498930598,3303.0,1198,2453088,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen15-ZF2c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,92,1,1795.84996783234,1089.0,391,2453088,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen15-ZF2c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,93,0,4403.588767443153,4180.0,1704,2250203,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,93,1,2084.1219458497803,1171.0,463,2250203,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,94,0,4485.092486440424,4142.0,1827,2329106,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,94,1,2055.279847816638,1231.0,478,2329106,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,95,0,3806.8466074300404,3539.0,1165,2795064,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,95,1,1291.6534764696307,909.0,451,2795064,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,96,0,4575.442105670916,4294.0,1609,2169167,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,96,1,2100.641747076738,1265.0,470,2169167,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,97,0,4211.287913706524,3797.0,1309,2446813,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,97,1,2568.1219504718997,1504.0,514,2446813,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,98,0,4982.767764637804,4533.0,1528,2457792,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,98,1,870.2684834876443,722.0,364,2457792,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,99,0,4260.900865913968,4058.0,1589,2568300,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,99,1,1487.6992495723773,951.0,423,2568300,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,100,0,5063.771805516888,5065.0,1362,2023406,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,100,1,1948.7543068502705,1160.0,500,2023406,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,101,0,4227.939601253161,4113.0,1677,2249633,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,101,1,1418.3547981755792,923.0,390,2249633,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,102,0,4509.985270957774,4365.0,1598,2402738,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,102,1,991.5187877486333,751.0,395,2402738,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,103,0,4323.139862347306,3907.0,1225,2455515,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,103,1,1998.3925919914127,1102.0,419,2455515,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,104,0,4076.203948130378,3739.0,1411,2650723,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,104,1,1885.1619924073545,1132.0,439,2650723,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,105,0,3638.65511805178,3533.0,1514,2290090,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,105,1,886.4066671470401,733.0,380,2290090,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,106,0,4128.401757789251,3779.0,1589,2324962,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,106,1,1941.5564431561372,1065.0,396,2324962,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,107,0,3938.989513034193,3658.0,1335,2476026,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen15-ZF2c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,107,1,2450.8750756252157,1327.0,413,2476026,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen15-ZF2c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,108,0,3626.0875161734716,3402.0,1109,2889830,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,108,1,1492.664986021345,875.0,388,2889830,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,109,0,3978.1927255977694,3687.0,1252,2553121,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,109,1,1158.8169410175876,813.0,358,2553121,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,110,0,4670.92999109561,4623.0,1468,2281580,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,110,1,1233.2838681095354,800.0,374,2281580,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,111,0,3436.0980090934995,3249.0,1575,2528805,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,111,1,1033.394668029719,762.0,414,2528805,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,112,0,5349.884895622523,5176.0,2073,1818437,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,112,1,1827.577982395096,1125.0,484,1818437,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,113,0,4102.675286981772,3910.0,1457,2445939,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,113,1,2348.7070871508563,1424.0,584,2445939,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,114,0,4279.777751943356,4073.0,1540,2396546,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,114,1,2007.9867911895067,1149.0,386,2396546,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,115,0,4639.821102791177,4329.0,1773,2513430,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,115,1,1178.529360547056,841.0,389,2513430,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,116,0,5181.906559777354,5140.0,1797,2314025,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,116,1,2070.602380577614,1189.0,429,2314025,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,117,0,4935.196398873521,4696.0,1774,2419149,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,117,1,1258.8670005240303,884.0,410,2419149,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,118,0,3416.210255655844,3219.0,1413,2528811,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,118,1,852.5033681178402,689.0,389,2528811,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,119,0,4103.742543442516,3953.0,1626,2401245,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,119,1,1791.8657076048826,1224.0,436,2401245,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,120,0,3927.5876350933713,3699.0,1578,2359195,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,120,1,3337.6486142021085,1473.0,576,2359195,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,121,0,4275.050388812054,4131.0,1647,2341402,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,121,1,776.8029158981973,658.0,346,2341402,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,122,0,4314.3216578552765,4097.0,1797,2277937,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,122,1,1280.6375249273947,827.0,394,2277937,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,123,0,4641.839195179635,4439.0,1270,2524303,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,123,1,1574.9933137634741,984.0,486,2524303,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,124,0,4186.090211043744,4021.0,1096,2092389,02112025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,124,1,629.1502793763996,638.0,320,2092389,02112025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,125,0,4912.356215784922,4860.0,1486,2057002,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,125,1,1685.7251454484085,1054.0,458,2057002,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,126,0,3982.349879685541,3665.0,956,2595923,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,126,1,2470.9220895497087,1287.0,430,2595923,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,127,0,3990.8374368847617,3651.0,1183,2336822,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,127,1,1681.3898644169776,1124.0,480,2336822,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,128,0,3184.13759499545,2996.0,1267,2493340,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,128,1,989.5398991938318,749.0,355,2493340,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos5_MIP
