experiment,image_index,channel,avg_intensity,median_intensity,min_intensity,area,base_name
02112025_Cen-ZF_select_HCT116_session1,129,0,3792.16185138989,3341.0,1177,2678784,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,129,1,3129.4274908506072,1677.0,457,2678784,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,130,0,3348.479669544368,2806.0,1044,3142208,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,130,1,1287.0815923330322,734.0,331,3142208,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,131,0,4274.749024856615,4101.0,1725,2114995,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF3a_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,131,1,1397.2870846129215,978.0,395,2114995,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF3a_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,132,0,3920.842397313633,3788.0,1375,2497946,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen9-ZF1a_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,132,1,1073.188597751913,763.0,332,2497946,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen9-ZF1a_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,133,0,3233.6181977274696,3031.0,1198,2722260,02112025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,133,1,2001.5476660500203,881.0,394,2722260,02112025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,134,0,4239.144315949525,4149.0,1249,2464361,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,134,1,883.2453351664115,741.0,360,2464361,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,135,0,3780.762785764789,3502.0,1243,2596743,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,135,1,2889.3543398662,1484.0,494,2596743,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,136,0,4147.29255685566,3886.0,1308,2462025,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,136,1,2814.538763635123,1315.0,645,2462025,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,137,0,4358.36125951843,4176.0,1699,2264889,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,137,1,1044.5821012588901,789.0,448,2264889,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,138,0,3599.961325039831,3359.0,843,2610460,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,138,1,821.1562497964869,720.0,367,2610460,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,139,0,4241.420178623784,3871.0,1321,2384124,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF4b_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,139,1,1811.355526595381,1062.0,499,2384124,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF4b_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,140,0,4710.616060941187,4595.0,1830,2360830,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,140,1,991.3329468909474,781.0,355,2360830,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,141,0,4821.75286577404,4224.0,1382,2461004,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,141,1,1083.1315710013375,754.0,400,2461004,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,142,0,4696.8246408283885,4541.0,1744,2044516,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,142,1,1232.7516816888397,870.0,397,2044516,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,143,0,3823.5715315479356,3612.0,1363,2266020,02112025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,143,1,3130.6782890166055,1371.5,448,2266020,02112025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,144,0,4172.786652378912,3991.0,1188,2333206,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,144,1,1684.0710797256752,986.0,389,2333206,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,145,0,3962.7243603327456,3552.0,1443,2619818,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF4b_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,145,1,1651.5688990350343,943.0,494,2619818,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF4b_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,146,0,3835.5350594739434,3632.0,1648,2267419,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,146,1,1690.0633732884946,1067.0,431,2267419,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,147,0,5207.021417614766,5044.0,1827,2576796,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1g_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,147,1,2244.0610211831777,1350.0,589,2576796,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1g_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,148,0,4254.468369674825,3889.0,1251,2710263,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,148,1,2418.798437273431,1326.0,494,2710263,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,149,0,3002.148325920731,2597.0,1049,3023005,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,149,1,1285.9650794490913,834.0,417,3023005,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,150,0,3549.948454265972,3246.0,1071,2680700,02112025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,150,1,598.6186234274031,604.0,322,2680700,02112025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,151,0,3550.97998596822,3312.0,1635,2244714,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,151,1,893.9512069830422,764.0,370,2244714,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,152,0,3500.252400439369,3332.0,1426,2647432,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen9-ZF1a_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,152,1,1155.2702804075798,757.0,429,2647432,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen9-ZF1a_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,153,0,4390.099782955888,4257.0,1380,2287256,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF3a_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,153,1,1359.3862750564713,875.0,371,2287256,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF3a_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,154,0,4290.299703753342,4030.0,1121,2450824,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,154,1,3287.2977472765833,1675.0,596,2450824,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,155,0,4931.6416758323185,4586.0,1440,2240255,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,155,1,1652.7221695990802,1039.0,525,2240255,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,156,0,3990.896912239487,3727.0,1269,2658253,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,156,1,1331.7091532690893,900.0,481,2658253,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,157,0,4615.5218215735595,4367.0,1572,2570418,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,157,1,912.1248191439904,723.0,397,2570418,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,158,0,4128.494036560581,3767.0,1256,2410059,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,158,1,1672.3642000830223,1047.0,431,2410059,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,159,0,5181.003986554642,5018.0,1705,2014756,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,159,1,1347.584204589089,801.0,371,2014756,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,160,0,4276.470504647419,4109.0,883,2248468,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,160,1,1170.2179406359446,917.0,363,2248468,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,161,0,3356.1199257660305,3156.0,1624,2385916,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,161,1,1088.520572839357,770.0,394,2385916,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,162,0,3882.186961546642,3629.0,1108,2665862,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen15-ZF2c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,162,1,1291.9992936594779,843.0,415,2665862,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen15-ZF2c_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,163,0,4041.1074894196067,3623.0,1573,2522118,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,163,1,1371.3988338372749,924.0,384,2522118,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,164,0,4619.699015038946,4450.0,1611,2000630,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF3a_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,164,1,1048.2500884718295,769.0,423,2000630,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF3a_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,165,0,4672.748678883753,4539.0,1537,2373809,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,165,1,1511.4413945965578,856.0,424,2373809,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,166,0,3725.5294249907874,3153.0,1124,2882012,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,166,1,1053.2624255466505,745.0,374,2882012,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,167,0,4435.905822814358,4147.0,1590,2469302,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,167,1,2697.1064644083895,1574.0,497,2469302,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos1_MIP
02112025_Cen-ZF_select_HCT116_session1,168,0,4748.802979514816,4580.0,1697,2211890,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,168,1,1096.9192600076785,799.0,433,2211890,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,169,0,3862.7119517876176,3624.0,903,2486831,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,169,1,1276.6719337087854,885.0,384,2486831,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,170,0,4637.7102272366565,4349.0,1453,2374324,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,170,1,2176.4790756985735,1166.0,516,2374324,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF3c_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,171,0,4536.177397859213,4412.0,1366,2256851,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,171,1,1766.2299921153158,1118.0,411,2256851,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,172,0,4968.496900068788,4688.0,1509,2459735,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,172,1,1222.1433603335647,895.0,423,2459735,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,173,0,3838.0213401114456,3719.0,1461,2433522,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,173,1,1157.5717658276847,851.0,382,2433522,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF1a_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,174,0,4437.8344392112485,4285.0,1708,1948831,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,174,1,1478.1901408712606,911.0,392,1948831,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF2h_1_MMStack_Pos6_MIP
02112025_Cen-ZF_select_HCT116_session1,175,0,4278.786777262363,4062.0,1538,2543826,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,175,1,1519.8390577089394,877.0,481,2543826,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen14-ZF1a_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,176,0,4170.446749899887,3739.0,1538,2478591,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,176,1,1236.2745364150724,791.0,405,2478591,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1e_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,177,0,4046.0118390720672,3824.0,1636,2303162,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,177,1,1927.4259110522344,1133.0,442,2303162,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,178,0,3943.069117519215,3659.0,1365,2544226,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,178,1,1354.6422420592228,882.0,369,2544226,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen6-ZF1c_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,179,0,3231.219676139342,2988.0,1497,2459400,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,179,1,1282.6225376662787,907.0,378,2459400,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF1b_1_MMStack_Pos8_MIP
02112025_Cen-ZF_select_HCT116_session1,180,0,4196.450942854133,3885.0,1602,2440041,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,180,1,2383.524842420464,1184.0,498,2440041,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF1c_1_MMStack_Pos5_MIP
02112025_Cen-ZF_select_HCT116_session1,181,0,3900.7277018993923,3531.0,1330,2565376,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen15-ZF2c_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,181,1,1576.2392467782936,1013.0,453,2565376,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen15-ZF2c_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,182,0,4451.314522668063,4342.0,1710,2249929,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,182,1,1180.1639219012193,864.0,455,2249929,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos11_MIP
02112025_Cen-ZF_select_HCT116_session1,183,0,4424.896434619071,3990.0,940,2882469,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,183,1,1969.780988798145,1197.0,440,2882469,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos0_MIP
02112025_Cen-ZF_select_HCT116_session1,184,0,3974.3649050467193,3691.0,1406,2576796,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,184,1,1543.3549742279656,1029.0,376,2576796,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen4-ZF4c_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,185,0,4775.153402097682,4665.0,1699,2088635,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,185,1,858.5243748220155,722.0,356,2088635,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen1-ZF1c_1_MMStack_Pos3_MIP
02112025_Cen-ZF_select_HCT116_session1,186,0,4086.289872096673,3919.0,1399,2338025,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,186,1,1938.4096837725465,1183.0,456,2338025,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen2-ZF2a_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,187,0,3495.6888700745867,3234.0,1314,2461379,02112025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,187,1,2364.7076557167156,1353.0,604,2461379,02112025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,188,0,4030.8858434051763,3788.0,1540,2395880,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,188,1,1648.8871820044178,936.0,379,2395880,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen11-ZF1b_1_MMStack_Pos4_MIP
02112025_Cen-ZF_select_HCT116_session1,189,0,4780.458462440771,4538.0,1308,2291644,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF4b_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,189,1,1674.5463943297325,1132.0,455,2291644,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen8-ZF4b_1_MMStack_Pos2_MIP
02112025_Cen-ZF_select_HCT116_session1,190,0,3203.5810354930395,2961.0,965,3015549,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,190,1,1871.9747286480836,1159.0,366,3015549,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen5-ZF2b_1_MMStack_Pos9_MIP
02112025_Cen-ZF_select_HCT116_session1,191,0,4219.586265061777,4013.0,1461,2353434,02112025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,191,1,613.1797516998633,622.0,348,2353434,02112025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos7_MIP
02112025_Cen-ZF_select_HCT116_session1,192,0,4030.1911858750905,3728.0,1151,2532452,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,192,1,3594.3949165778245,1593.0,491,2532452,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen10-ZF2c_1_MMStack_Pos10_MIP
02112025_Cen-ZF_select_HCT116_session1,193,0,4832.401793999774,4746.0,1575,2366762,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1g_1_MMStack_Pos7_MIP
